key,press_time,release_time,hold_time,flight_time
a,1740026872.8352876,1740026872.8974268,0.062139272689819336,0.13307452201843262
n,1740026872.9118652,1740026872.9840076,0.07214236259460449,0.07657766342163086
c,1740026873.03479,1740026873.1016712,0.06688117980957031,0.1229248046875
e,1740026873.2362447,1740026873.3216972,0.08545255661010742,0.20145463943481445
e,1740026873.4603913,1740026873.5331125,0.07272124290466309,0.22414660453796387
n,1740026873.588042,1740026873.659659,0.07161688804626465,0.12765073776245117
t,1740026873.692878,1740026873.7717648,0.07888674736022949,0.10483598709106445
Key.space,1740026873.8036568,1740026873.8836126,0.0799558162689209,0.11077880859375
o,1740026875.2407877,1740026875.3384805,0.09769272804260254,1.4371309280395508
f,1740026875.3397267,1740026875.414562,0.07483530044555664,0.0989389419555664
Key.space,1740026875.442597,1740026875.5371835,0.09458661079406738,0.10287022590637207
a,1740026875.6476083,1740026875.7531357,0.10552740097045898,0.20501136779785156
r,1740026876.3749115,1740026876.4610858,0.08617424964904785,0.7273032665252686
t,1740026876.592595,1740026876.6650593,0.0724642276763916,0.2176835536956787
i,1740026876.7124991,1740026876.792685,0.0801858901977539,0.1199040412902832
f,1740026876.8755462,1740026876.9624794,0.08693313598632812,0.16304707527160645
i,1740026877.0335612,1740026877.1129303,0.07936906814575195,0.15801501274108887
c,1740026877.179024,1740026877.247684,0.06866002082824707,0.1454627513885498
i,1740026877.4103348,1740026877.4937105,0.08337569236755371,0.23131084442138672
a,1740026877.5295057,1740026877.6246214,0.09511566162109375,0.1191709041595459
l,1740026877.6452444,1740026877.7384331,0.09318876266479492,0.1157386302947998
Key.space,1740026877.8235083,1740026877.9088125,0.08530426025390625,0.17826390266418457
i,1740026878.1931021,1740026878.268999,0.0758969783782959,0.36959385871887207
n,1740026878.3723273,1740026878.444106,0.07177877426147461,0.17922520637512207
t,1740026878.5695088,1740026878.6390197,0.06951093673706055,0.19718146324157715
e,1740026878.7273889,1740026878.808802,0.08141303062438965,0.15788006782531738
l,1740026878.8575156,1740026878.936082,0.07856631278991699,0.1301267147064209
l,1740026879.0096157,1740026879.091861,0.0822453498840332,0.1521000862121582
i,1740026879.1851785,1740026879.259768,0.07458949089050293,0.17556285858154297
f,1740026879.3976533,1740026879.4326277,0.03497433662414551,0.21247482299804688
g,1740026879.395495,1740026879.4626145,0.06711959838867188,-0.0021584033966064453
e,1740026879.5119932,1740026879.591772,0.07977890968322754,0.11649823188781738
n,1740026879.902537,1740026880.004552,0.10201478004455566,0.39054393768310547
c,1740026879.9941757,1740026880.0785184,0.08434271812438965,0.09163856506347656
e,1740026880.181734,1740026880.2689357,0.08720159530639648,0.18755841255187988
Key.space,1740026880.3077567,1740026880.3868315,0.07907485961914062,0.1260225772857666
a,1740026881.2024717,1740026881.310205,0.10773324966430664,0.8947150707244873
n,1740026881.3456514,1740026881.4354415,0.08979010581970215,0.14317965507507324
d,1740026881.425156,1740026881.5220394,0.09688329696655273,0.07950472831726074
Key.space,1740026881.5457768,1740026881.6269836,0.0812067985534668,0.1206207275390625
c,1740026881.7647421,1740026881.8589253,0.09418320655822754,0.2189652919769287
y,1740026881.8948405,1740026881.9638019,0.06896138191223145,0.1300983428955078
b,1740026882.0671296,1740026882.1476197,0.0804901123046875,0.17228913307189941
e,1740026882.1567602,1740026882.248574,0.09181380271911621,0.0896306037902832
r,1740026882.3180723,1740026882.3973053,0.07923293113708496,0.16131210327148438
s,1740026882.5119328,1740026882.589909,0.07797622680664062,0.19386053085327148
e,1740026882.6754396,1740026882.760086,0.08464646339416504,0.16350674629211426
c,1740026882.8658745,1740026882.9429092,0.07703471183776855,0.19043493270874023
u,1740026882.9902065,1740026883.0555549,0.06534838676452637,0.12433195114135742
r,1740026883.2651196,1740026883.3649535,0.09983396530151367,0.27491307258605957
i,1740026883.3692222,1740026883.4675584,0.09833621978759766,0.10410261154174805
t,1740026883.5114913,1740026883.5899215,0.07843017578125,0.14226913452148438
y,1740026883.637567,1740026883.724083,0.08651590347290039,0.12607574462890625
Key.space,1740026883.7795787,1740026883.8573697,0.07779097557067871,0.1420116424560547
h,1740026884.835987,1740026884.90915,0.07316279411315918,1.056408405303955
a,1740026884.8961399,1740026884.9844956,0.08835577964782715,0.06015276908874512
s,1740026885.0844448,1740026885.1578498,0.07340502738952637,0.18830490112304688
Key.space,1740026885.1658506,1740026885.245307,0.07945632934570312,0.0814058780670166
l,1740026885.318444,1740026885.4259014,0.10745739936828613,0.15259337425231934
e,1740026885.3984768,1740026885.4893687,0.09089183807373047,0.0800328254699707
d,1740026885.611908,1740026885.7582314,0.14632344245910645,0.21343111991882324
Key.space,1740026885.7477746,1740026885.8321292,0.08435463905334473,0.13586664199829102
t,1740026885.996958,1740026886.108487,0.11152887344360352,0.24918341636657715
o,1740026886.0912783,1740026886.1930768,0.10179853439331055,0.09432029724121094
Key.space,1740026886.2428815,1740026886.327675,0.0847935676574707,0.15160322189331055
a,1740026886.4645622,1740026886.5629826,0.09842038154602051,0.2216806411743164
Key.space,1740026886.5748124,1740026886.6765714,0.10175895690917969,0.11025023460388184
s,1740026887.2660718,1740026887.3680747,0.10200285911560059,0.6912593841552734
i,1740026887.369066,1740026887.4428282,0.07376217842102051,0.10299420356750488
g,1740026887.567826,1740026887.6354232,0.0675971508026123,0.1987600326538086
n,1740026887.7638974,1740026887.8302367,0.06633925437927246,0.19607138633728027
i,1740026887.9322426,1740026888.027624,0.09538125991821289,0.16834521293640137
f,1740026888.1314812,1740026888.2248948,0.0934135913848877,0.19923853874206543
i,1740026888.7471614,1740026888.841287,0.09412550926208496,0.6156802177429199
c,1740026888.9593623,1740026889.0490847,0.0897223949432373,0.21220088005065918
a,1740026889.210931,1740026889.2987945,0.08786344528198242,0.2515687942504883
t,1740026889.3308678,1740026889.414423,0.08355522155761719,0.11993670463562012
n,1740026889.5379207,1740026889.6493404,0.111419677734375,0.20705294609069824
Key.backspace,1740026889.9470227,1740026890.002647,0.05562424659729004,0.4091019630432129
Key.backspace,1740026890.082155,1740026890.1356692,0.05351424217224121,0.1351323127746582
n,1740026890.259449,1740026890.340508,0.08105897903442383,0.17729401588439941
t,1740026890.3424911,1740026890.4091234,0.06663227081298828,0.08304214477539062
Key.space,1740026890.4259937,1740026890.5012083,0.07521462440490723,0.08350253105163574
i,1740026891.619947,1740026891.7067416,0.08679461479187012,1.193953275680542
n,1740026891.8127267,1740026891.8940394,0.08131265640258789,0.1927797794342041
c,1740026892.0368128,1740026892.112127,0.07531428337097168,0.22408604621887207
r,1740026892.1328907,1740026892.2265625,0.09367179870605469,0.09607791900634766
e,1740026892.3041,1740026892.3938954,0.08979535102844238,0.17120933532714844
a,1740026892.5328493,1740026892.5898774,0.05702805519104004,0.22874927520751953
s,1740026892.701491,1740026892.8003085,0.09881734848022461,0.1686418056488037
e,1740026892.8998427,1740026892.990472,0.09062933921813965,0.19835162162780762
Key.space,1740026893.0412767,1740026893.0799196,0.03864288330078125,0.1414339542388916
i,1740026893.7170277,1740026893.8134458,0.09641814231872559,0.6757509708404541
n,1740026893.8894756,1740026893.9864984,0.09702277183532715,0.17244791984558105
Key.space,1740026894.0217602,1740026894.1147306,0.09297037124633789,0.13228464126586914
t,1740026894.222094,1740026894.2939026,0.0718085765838623,0.200333833694458
h,1740026894.3929143,1740026894.4856625,0.09274816513061523,0.1708202362060547
e,1740026894.5023232,1740026894.5830011,0.08067798614501953,0.10940885543823242
Key.space,1740026894.5666327,1740026894.6490777,0.08244490623474121,0.06430959701538086
n,1740026894.7495215,1740026894.837223,0.08770155906677246,0.18288874626159668
e,1740026894.840393,1740026894.9316852,0.09129214286804199,0.09087157249450684
e,1740026894.997122,1740026895.0800107,0.08288860321044922,0.15672898292541504
d,1740026895.1600022,1740026895.250329,0.09032678604125977,0.16288018226623535
Key.space,1740026895.2678154,1740026895.3465018,0.07868647575378418,0.10781311988830566
o,1740026895.4291387,1740026895.5329554,0.10381674766540527,0.16132330894470215
f,1740026895.555077,1740026895.6386163,0.08353924751281738,0.12593841552734375
Key.space,1740026895.6474218,1740026895.734715,0.08729314804077148,0.09234476089477539
Key.backspace,1740026896.1660395,1740026896.2261064,0.060066938400268555,0.5186176300048828
Key.backspace,1740026896.315802,1740026896.3837466,0.06794452667236328,0.14976263046264648
Key.backspace,1740026896.4623609,1740026896.5289042,0.0665433406829834,0.1465587615966797
f,1740026896.5958319,1740026896.6912553,0.09542346000671387,0.13347101211547852
o,1740026896.693258,1740026896.7926373,0.09937930107116699,0.09742617607116699
r,1740026896.8744946,1740026896.9766865,0.10219192504882812,0.18123650550842285
Key.space,1740026897.0128384,1740026897.1044054,0.0915670394897461,0.13834381103515625
s,1740026897.3070152,1740026897.4042485,0.09723329544067383,0.2941768169403076
o,1740026897.4490802,1740026897.5239172,0.07483696937561035,0.14206504821777344
p,1740026897.6166756,1740026897.6990278,0.0823521614074707,0.16759538650512695
h,1740026897.8275208,1740026897.889096,0.06157517433166504,0.2108452320098877
i,1740026897.989781,1740026898.0703785,0.0805976390838623,0.1622600555419922
s,1740026898.0725005,1740026898.1559749,0.08347439765930176,0.08271956443786621
t,1740026898.2151325,1740026898.272142,0.05700945854187012,0.14263200759887695
y,1740026898.217134,1740026898.2797503,0.06261634826660156,0.002001523971557617
Key.backspace,1740026898.65085,1740026898.748825,0.09797501564025879,0.4337160587310791
Key.backspace,1740026898.8120754,1740026898.9009275,0.0888521671295166,0.1612253189086914
t,1740026899.4988592,1740026899.5753682,0.07650899887084961,0.6867837905883789
i,1740026899.7226593,1740026899.807966,0.08530664443969727,0.2238001823425293
c,1740026899.8311205,1740026899.9128754,0.08175492286682129,0.10846114158630371
a,1740026900.0414085,1740026900.1334655,0.0920569896697998,0.21028804779052734
t,1740026900.2234397,1740026900.3042223,0.08078265190124512,0.18203115463256836
e,1740026900.3117075,1740026900.3839705,0.07226300239562988,0.08826780319213867
d,1740026900.5142815,1740026900.5899928,0.07571125030517578,0.2025740146636963
Key.space,1740026900.635381,1740026900.7256863,0.09030532836914062,0.12109947204589844
a,1740026901.3335688,1740026901.4337604,0.10019159317016602,0.6981878280639648
u,1740026901.4367661,1740026901.5253763,0.08861017227172852,0.10319733619689941
t,1740026901.6256216,1740026901.6969998,0.07137823104858398,0.18885540962219238
h,1740026901.7841282,1740026901.8709822,0.0868539810180664,0.1585066318511963
e,1740026901.8857894,1740026901.9890578,0.10326838493347168,0.10166120529174805
n,1740026902.004819,1740026902.0525472,0.04772830009460449,0.11902952194213867
t,1740026902.1987069,1740026902.268422,0.06971502304077148,0.19388794898986816
i,1740026902.4021313,1740026902.4881632,0.08603191375732422,0.20342445373535156
c,1740026902.5042298,1740026902.5802963,0.07606649398803711,0.10209846496582031
a,1740026902.7019057,1740026902.7857246,0.08381891250610352,0.1976759433746338
t,1740026902.7944007,1740026902.8640804,0.06967973709106445,0.09249496459960938
i,1740026902.9905212,1740026903.0701075,0.07958626747131348,0.1961205005645752
o,1740026903.1593487,1740026903.2431464,0.08379769325256348,0.16882753372192383
n,1740026903.3376832,1740026903.4033813,0.06569814682006836,0.17833447456359863
Key.space,1740026903.4896667,1740026903.5701568,0.0804901123046875,0.15198349952697754
m,1740026904.3308954,1740026904.4171314,0.08623600006103516,0.841228723526001
e,1740026904.4814434,1740026904.568956,0.08751249313354492,0.15054798126220703
c,1740026904.6810443,1740026904.7584662,0.07742190361022949,0.1996009349822998
h,1740026904.7861423,1740026904.8601034,0.07396101951599121,0.10509800910949707
n,1740026904.9445662,1740026905.0042949,0.05972862243652344,0.15842390060424805
a,1740026905.024853,1740026905.1000795,0.0752265453338623,0.08028674125671387
Key.backspace,1740026905.2808216,1740026905.3480086,0.06718707084655762,0.2559685707092285
Key.backspace,1740026905.4229488,1740026905.4894838,0.06653499603271484,0.14212727546691895
a,1740026905.5007877,1740026905.5874386,0.08665084838867188,0.07783889770507812
n,1740026905.628551,1740026905.6825242,0.05397319793701172,0.1277632713317871
o,1740026905.8282678,1740026905.8946702,0.06640243530273438,0.19971680641174316
i,1740026905.8257937,1740026905.9076586,0.08186483383178711,-0.002474069595336914
s,1740026906.0513158,1740026906.1270292,0.0757133960723877,0.22552204132080078
Key.backspace,1740026906.3364153,1740026906.3962142,0.0597989559173584,0.28509950637817383
Key.backspace,1740026906.4786258,1740026906.5500662,0.07144045829772949,0.1422104835510254
s,1740026906.5646727,1740026906.6485105,0.08383774757385254,0.08604693412780762
m,1740026907.1089256,1740026907.1881766,0.07925105094909668,0.544252872467041
s,1740026907.207222,1740026907.2880533,0.08083128929138184,0.0982964038848877
Key.space,1740026907.2900631,1740026907.3526814,0.06261825561523438,0.08284115791320801
Key.backspace,1740026908.0959654,1740026908.2137504,0.11778497695922852,0.8059022426605225
.,1740026908.4712968,1740026908.549641,0.07834410667419434,0.37533140182495117
Key.space,1740026908.6497142,1740026908.734999,0.08528470993041992,0.17841744422912598
Key.caps_lock,1740026908.7648354,1740026908.8706975,0.10586214065551758,0.11512112617492676
k,1740026908.8840082,1740026908.954609,0.07060074806213379,0.11917281150817871
Key.caps_lock,1740026908.977033,1740026909.0590239,0.08199095726013184,0.09302473068237305
e,1740026909.176149,1740026909.2632525,0.08710360527038574,0.19911599159240723
y,1740026909.4856942,1740026909.5641985,0.07850432395935059,0.30954527854919434
s,1740026909.6907196,1740026909.7946475,0.1039278507232666,0.20502543449401855
t,1740026909.8062286,1740026909.869423,0.06319427490234375,0.115509033203125
r,1740026909.9466724,1740026910.0337923,0.08711981773376465,0.1404438018798828
i,1740026910.0727692,1740026910.1168838,0.04411458969116211,0.1260967254638672
o,1740026910.0499172,1740026910.128168,0.07825088500976562,-0.022851943969726562
k,1740026910.2115207,1740026910.316695,0.10517430305480957,0.16160345077514648
Key.backspace,1740026910.4660316,1740026910.5331707,0.0671391487121582,0.25451087951660156
Key.backspace,1740026910.623717,1740026910.704907,0.08118987083435059,0.1576855182647705
o,1740026910.766859,1740026910.864806,0.0979468822479248,0.1431419849395752
k,1740026910.9445083,1740026911.043919,0.0994107723236084,0.17764925956726074
e,1740026911.066216,1740026911.161143,0.09492707252502441,0.12170767784118652
Key.backspace,1740026911.2163424,1740026911.2883997,0.07205724716186523,0.15012645721435547
Key.backspace,1740026911.3779662,1740026911.441313,0.06334686279296875,0.16162371635437012
k,1740026911.6386502,1740026911.7049508,0.06630063056945801,0.2606840133666992
Key.backspace,1740026911.8431497,1740026911.9038138,0.06066417694091797,0.2044994831085205
Key.backspace,1740026911.9835737,1740026912.061818,0.07824420928955078,0.14042401313781738
k,1740026912.1274867,1740026912.21866,0.09117341041564941,0.14391303062438965
e,1740026912.2296386,1740026912.3101754,0.0805368423461914,0.10215187072753906
Key.space,1740026912.3518758,1740026912.421407,0.06953120231628418,0.1222372055053711
d,1740026913.3400843,1740026913.4454906,0.10540628433227539,0.988208532333374
y,1740026913.5400965,1740026913.6052866,0.06519007682800293,0.20001220703125
a,1740026913.7071064,1740026913.8258045,0.1186981201171875,0.16700983047485352
n,1740026913.8755658,1740026913.9488437,0.07327795028686523,0.16845941543579102
Key.backspace,1740026914.1759088,1740026914.245468,0.06955909729003906,0.30034303665161133
Key.backspace,1740026914.3130803,1740026914.3889933,0.0759129524230957,0.13717150688171387
n,1740026914.498591,1740026914.567234,0.06864309310913086,0.18551063537597656
a,1740026914.5901906,1740026914.6693645,0.07917380332946777,0.09159970283508301
m,1740026914.6776228,1740026914.7471042,0.06948137283325195,0.0874321460723877
i,1740026914.8619182,1740026914.9384856,0.07656741142272949,0.1842954158782959
c,1740026914.9247677,1740026915.0300283,0.10526061058044434,0.06284952163696289
s,1740026915.141486,1740026915.2400224,0.09853649139404297,0.21671819686889648
Key.space,1740026915.2490962,1740026915.3272722,0.07817602157592773,0.10761022567749023
Key.backspace,1740026916.2851176,1740026916.3852718,0.10015416145324707,1.0360214710235596
",",1740026916.506969,1740026916.5945458,0.08757686614990234,0.22185134887695312
Key.space,1740026916.676641,1740026916.7598066,0.08316564559936523,0.16967201232910156
a,1740026916.8072796,1740026916.9035933,0.0963137149810791,0.13063859939575195
n,1740026916.9060743,1740026916.9759617,0.06988739967346191,0.09879469871520996
Key.space,1740026917.091154,1740026917.1643877,0.07323360443115234,0.18507981300354004
e,1740026917.5506463,1740026917.6490314,0.09838509559631348,0.45949220657348633
m,1740026917.6557312,1740026917.7510004,0.09526920318603516,0.10508489608764648
e,1740026917.762097,1740026917.8570466,0.09494972229003906,0.10636568069458008
r,1740026917.9330428,1740026918.0327332,0.09969043731689453,0.1709458827972412
g,1740026918.0452147,1740026918.102042,0.05682730674743652,0.11217188835144043
i,1740026918.244889,1740026918.3227582,0.07786917686462402,0.19967436790466309
n,1740026918.4297507,1740026918.4883828,0.05863213539123535,0.1848616600036621
g,1740026918.5889256,1740026918.638592,0.049666404724121094,0.15917491912841797
h,1740026918.5913692,1740026918.6466544,0.05528521537780762,0.002443552017211914
Key.space,1740026918.7132735,1740026918.7845366,0.07126307487487793,0.12190437316894531
Key.backspace,1740026919.0964587,1740026919.1534822,0.05702352523803711,0.38318514823913574
Key.backspace,1740026919.241033,1740026919.306453,0.06541991233825684,0.14457440376281738
Key.space,1740026920.4145055,1740026920.4990778,0.08457231521606445,1.1734724044799805
b,1740026920.79024,1740026920.8577778,0.06753778457641602,0.3757345676422119
i,1740026921.0083416,1740026921.0706654,0.062323808670043945,0.21810150146484375
o,1740026921.1669126,1740026921.2384994,0.07158684730529785,0.1585710048675537
m,1740026921.3387797,1740026921.4206717,0.08189201354980469,0.17186713218688965
e,1740026921.444437,1740026921.5380428,0.09360575675964355,0.10565733909606934
t,1740026921.5656297,1740026921.6440418,0.07841205596923828,0.12119269371032715
r,1740026921.6909082,1740026921.7813375,0.09042930603027344,0.12527847290039062
i,1740026921.8062236,1740026921.892453,0.08622932434082031,0.11531543731689453
c,1740026921.9289105,1740026922.0074756,0.07856512069702148,0.12268686294555664
Key.space,1740026922.0207684,1740026922.0994356,0.07866716384887695,0.09185791015625
t,1740026922.8589134,1740026922.9377937,0.07888031005859375,0.8381450176239014
e,1740026922.9436,1740026923.0051565,0.06155657768249512,0.0846865177154541
c,1740026923.1200569,1740026923.2008584,0.08080148696899414,0.17645692825317383
h,1740026923.2109106,1740026923.2815776,0.07066702842712402,0.09085369110107422
i,1740026923.5668855,1740026923.6477451,0.08085966110229492,0.3559749126434326
Key.backspace,1740026923.8939366,1740026923.9608154,0.0668787956237793,0.32705116271972656
n,1740026924.5899262,1740026924.6706882,0.08076190948486328,0.6959896087646484
i,1740026924.8381617,1740026924.906706,0.06854438781738281,0.24823546409606934
q,1740026924.9423456,1740026925.0373936,0.0950479507446289,0.10418391227722168
u,1740026925.0571642,1740026925.135248,0.07808375358581543,0.11481857299804688
e,1740026925.1652148,1740026925.2430515,0.07783675193786621,0.10805058479309082
w,1740026925.167218,1740026925.2549405,0.0877225399017334,0.002003192901611328
Key.space,1740026925.2559342,1740026925.3341215,0.07818722724914551,0.08871626853942871
Key.backspace,1740026926.260282,1740026926.3017983,0.04151630401611328,1.004347801208496
Key.backspace,1740026926.4573445,1740026926.5266232,0.06927871704101562,0.19706249237060547
",",1740026927.024928,1740026927.105936,0.0810079574584961,0.5675835609436035
Key.space,1740026927.2080977,1740026927.2909532,0.0828554630279541,0.18316960334777832
a,1740026927.344778,1740026927.4431932,0.09841513633728027,0.13668036460876465
n,1740026927.4778588,1740026927.5438075,0.0659487247467041,0.13308072090148926
a,1740026927.556422,1740026927.6602638,0.10384178161621094,0.07856321334838867
l,1740026927.6913402,1740026927.7644804,0.07314014434814453,0.134918212890625
y,1740026927.8905506,1740026927.9466434,0.05609273910522461,0.19921040534973145
u,1740026927.8835726,1740026927.9496372,0.06606459617614746,-0.006978034973144531
s,1740026927.9946926,1740026928.102211,0.10751843452453613,0.11111998558044434
Key.backspace,1740026928.2483497,1740026928.330281,0.08193135261535645,0.25365710258483887
Key.backspace,1740026928.39822,1740026928.488997,0.09077692031860352,0.1498703956604004
Key.backspace,1740026929.0231762,1740026929.1120205,0.08884429931640625,0.6249561309814453
y,1740026929.2419577,1740026929.3187318,0.07677412033081055,0.2187814712524414
s,1740026929.3588905,1740026929.4690263,0.11013579368591309,0.11693286895751953
e,1740026929.5506368,1740026929.631028,0.08039116859436035,0.19174623489379883
s,1740026929.721074,1740026929.8329413,0.11186718940734863,0.17043733596801758
Key.space,1740026929.850388,1740026929.9399858,0.08959770202636719,0.12931394577026367
a,1740026930.6106682,1740026930.712878,0.10220980644226074,0.7602801322937012
n,1740026930.7233548,1740026930.812955,0.0896000862121582,0.1126866340637207
Key.space,1740026930.8815475,1740026930.9691176,0.0875701904296875,0.15819263458251953
u,1740026931.1471379,1740026931.1930342,0.045896291732788086,0.2655904293060303
i,1740026931.1291673,1740026931.2082813,0.07911396026611328,-0.017970561981201172
Key.backspace,1740026931.4654255,1740026931.5552566,0.08983111381530762,0.3362581729888916
Key.backspace,1740026931.6478772,1740026931.717777,0.0698997974395752,0.18245172500610352
i,1740026931.9422603,1740026932.0250583,0.08279800415039062,0.29438304901123047
n,1740026932.137908,1740026932.2287652,0.09085726737976074,0.1956477165222168
d,1740026932.2583954,1740026932.349738,0.09134244918823242,0.12048745155334473
i,1740026932.863389,1740026932.9473815,0.08399248123168945,0.6049935817718506
v,1740026933.1132982,1740026933.1828878,0.06958961486816406,0.2499091625213623
i,1740026933.441696,1740026933.5283022,0.08660626411437988,0.3283977508544922
d,1740026933.5896132,1740026933.6828663,0.09325313568115234,0.1479172706604004
u,1740026933.723301,1740026933.8119476,0.08864665031433105,0.13368773460388184
a,1740026933.856361,1740026933.9623537,0.10599279403686523,0.13305997848510742
l,1740026933.9744303,1740026934.0732162,0.0987858772277832,0.11806941032409668
Key.space,1740026934.2850826,1740026934.3685071,0.08342456817626953,0.3106522560119629
Key.backspace,1740026934.5187757,1740026934.5887835,0.0700078010559082,0.23369312286376953
Key.backspace,1740026934.6940913,1740026934.7457385,0.051647186279296875,0.17531561851501465
s,1740026934.8008406,1740026934.8810666,0.08022594451904297,0.10674929618835449
Key.space,1740026934.9620454,1740026935.056164,0.09411859512329102,0.16120481491088867
u,1740026936.4378343,1740026936.5134764,0.07564210891723633,1.4757888317108154
n,1740026936.6059127,1740026936.6853082,0.07939553260803223,0.16807842254638672
i,1740026936.823055,1740026936.9010475,0.07799243927001953,0.21714234352111816
q,1740026937.0200036,1740026937.1222315,0.10222792625427246,0.19694852828979492
u,1740026937.200397,1740026937.287635,0.08723807334899902,0.18039345741271973
e,1740026937.3184426,1740026937.411093,0.0926504135131836,0.11804556846618652
Key.space,1740026937.4238057,1740026937.5063465,0.08254075050354004,0.10536313056945801
t,1740026938.131267,1740026938.216518,0.0852508544921875,0.7074613571166992
y,1740026938.3218682,1740026938.4049113,0.08304309844970703,0.19060111045837402
p,1740026938.6371858,1740026938.7374003,0.10021448135375977,0.31531763076782227
i,1740026938.8459287,1740026938.9129505,0.06702184677124023,0.20874285697937012
n,1740026939.0037382,1740026939.080668,0.07692980766296387,0.15780949592590332
g,1740026939.1767347,1740026939.252853,0.07611823081970215,0.17299652099609375
Key.space,1740026939.3251262,1740026939.4052324,0.08010625839233398,0.1483914852142334
p,1740026940.3003287,1740026940.3939767,0.09364795684814453,0.9752025604248047
a,1740026940.4536448,1740026940.5535624,0.09991765022277832,0.15331602096557617
t,1740026940.6324754,1740026940.6965609,0.06408548355102539,0.17883062362670898
t,1740026940.7674744,1740026940.8451624,0.07768797874450684,0.13499903678894043
e,1740026940.8482785,1740026940.9366457,0.08836722373962402,0.08080410957336426
r,1740026941.0052383,1740026941.0799575,0.07471919059753418,0.15695977210998535
n,1740026941.2016551,1740026941.3037388,0.10208368301391602,0.19641685485839844
s,1740026941.3292937,1740026941.425641,0.09634733200073242,0.127638578414917
Key.space,1740026941.4506438,1740026941.52799,0.0773463249206543,0.12135004997253418
@,1740026941.7799118,1740026941.9339583,0.15404653549194336,0.3292679786682129
Key.shift,1740026941.604763,1740026941.9523566,0.3475935459136963,-0.17514872550964355
2,1740026942.1362364,1740026942.258578,0.12234163284301758,0.5314733982086182
0,1740026942.2750437,1740026942.3469155,0.07187175750732422,0.1388072967529297
0,1740026942.4145553,1740026942.4984498,0.08389449119567871,0.1395115852355957
3,1740026942.4994514,1740026942.5848768,0.08542537689208984,0.08489608764648438
Key.space,1740026942.6358242,1740026942.7049744,0.06915020942687988,0.13637280464172363
t,1740026943.4301994,1740026943.510278,0.0800786018371582,0.7943751811981201
o,1740026943.5518167,1740026943.63148,0.07966327667236328,0.12161731719970703
Key.space,1740026943.7145739,1740026943.7888298,0.07425594329833984,0.16275715827941895
e,1740026943.897871,1740026943.9681077,0.0702366828918457,0.18329715728759766
n,1740026943.9564693,1740026944.0295787,0.07310938835144043,0.05859827995300293
h,1740026944.1296167,1740026944.1905212,0.060904502868652344,0.17314743995666504
a,1740026944.2516418,1740026944.3391426,0.08750081062316895,0.1220250129699707
n,1740026944.3275077,1740026944.4095016,0.08199381828308105,0.0758659839630127
c,1740026944.5220528,1740026944.6091106,0.08705782890319824,0.19454503059387207
e,1740026944.6825087,1740026944.76213,0.0796213150024414,0.16045594215393066
Key.space,1740026944.697536,1740026944.7721498,0.07461380958557129,0.015027284622192383
s,1740026946.0947034,1740026946.1847131,0.09000968933105469,1.397167444229126
e,1740026946.2809236,1740026946.355418,0.0744943618774414,0.1862201690673828
c,1740026946.4776177,1740026946.5539334,0.07631564140319824,0.19669413566589355
u,1740026946.5808182,1740026946.655612,0.07479381561279297,0.10320043563842773
r,1740026946.721405,1740026946.8151748,0.09376978874206543,0.14058685302734375
i,1740026946.8212156,1740026946.9006157,0.07940006256103516,0.09981060028076172
r,1740026947.0421336,1740026947.0834663,0.04133272171020508,0.2209179401397705
t,1740026947.0387025,1740026947.110787,0.07208442687988281,-0.003431081771850586
y,1740026947.1866717,1740026947.28493,0.09825825691223145,0.14796924591064453
Key.space,1740026947.4237893,1740026947.493811,0.0700216293334961,0.23711752891540527
b,1740026948.1041665,1740026948.1870854,0.08291888236999512,0.6803772449493408
e,1740026948.2681534,1740026948.335613,0.0674595832824707,0.1639869213104248
o,1740026948.3884432,1740026948.4456177,0.0571744441986084,0.12028980255126953
Key.backspace,1740026948.7035706,1740026948.8041735,0.10060286521911621,0.3151273727416992
y,1740026948.8547006,1740026948.918072,0.06337141990661621,0.15112996101379395
o,1740026948.958924,1740026949.0456886,0.08676457405090332,0.10422348976135254
n,1740026949.137715,1740026949.2120574,0.07434225082397461,0.17879104614257812
d,1740026949.5573921,1740026949.6733873,0.11599516868591309,0.4196770191192627
Key.space,1740026951.8379576,1740026951.8902953,0.052337646484375,2.2805655002593994
t,1740026952.6359284,1740026952.723392,0.0874636173248291,0.7979707717895508
r,1740026952.8149579,1740026952.8850152,0.07005739212036133,0.1790294647216797
a,1740026952.9338686,1740026953.029802,0.09593343734741211,0.1189107894897461
d,1740026953.1458502,1740026953.2377343,0.09188413619995117,0.21198153495788574
i,1740026953.2833292,1740026953.359772,0.07644271850585938,0.13747906684875488
t,1740026953.4152153,1740026953.5007305,0.08551526069641113,0.13188600540161133
i,1740026953.535299,1740026953.6061125,0.07081341743469238,0.12008380889892578
o,1740026953.6912997,1740026953.7651477,0.07384800910949707,0.15600061416625977
n,1740026953.8588622,1740026953.939411,0.08054876327514648,0.16756248474121094
a,1740026953.9821846,1740026954.070157,0.08797240257263184,0.1233224868774414
l,1740026954.0715384,1740026954.1441896,0.07265114784240723,0.08935379981994629
Key.space,1740026954.2332091,1740026954.3144739,0.08126473426818848,0.16167068481445312
p,1740026955.6249826,1740026955.711907,0.08692431449890137,1.3917734622955322
a,1740026955.7532616,1740026955.8367386,0.08347702026367188,0.1282789707183838
s,1740026955.9314535,1740026956.004693,0.07323956489562988,0.1781919002532959
